tweet_id,sentiment,author,content,gemini
1964039315,sadness,vBSetup,"@millionfagmarch ah, I misunderstood your message. but really dislike the F word in the url   good luck with the march",9
1964041880,fun,JessicaHHY,on youtube watching taylor on the today show wish i was there !,4
1964049019,fun,mikeradcliffe7,Out with the guys playing 10 pin &amp; doing Mexican! Great combo! My bowling was not so good though  I blame it on my previous broken arm!!,5
1964051694,sadness,LJRoon,"@mrskutcher sorry Demi, just read post that you can attend BGT. Im sure your support for SB has helped tho  a world without paps PLZZ",9
1964053352,neutral,kikihalbert,"oooh, sunshine! A patch of sunshine! And it will be gone by the time I leave work and replaced with rain.  /vent",11
1964055476,worry,lisa_x,"my cat just fell off my bed lmfao, bless her. she got a fright  xx",5
1964057585,neutral,jennyrevelle,@compassandcoin you are not alone,10
1964059650,neutral,610tiger,@kimmyownsyou @bkmaarten They don't do car audio,9
1964063119,neutral,hummingbird604,"@sanazj I dunno, I have tried it in various forms and nothing, can't really like it  my dislike of cheese is an enigma to me",9
1964083718,worry,thenameisneish,we dropped the baton in the 4x1.  so now i'm getting ready for the open 400. wish me luck!,4
1964085324,happiness,sapna__x,@mileycyrus it wouldnt let me vote yesterday  but i made up for it today. i really hope u win cause everyone knows u deserve it =D,4
1964088605,fun,etdibenedetto,Leaving L.A.  but had so much fun!,5
1964091642,sadness,thilanwij,@Lakers Stu Lantz is awesome! I miss Chick Hearn tho,9
1964092952,worry,sebastianc82,@ego_assassin @slinka sucks about your cat... hope you guys feel better,10
1964096936,neutral,TDP4,I get the feeling @kris0614 is going to make me wait until I get home to tell me I'm denied vittles from BWW.,1
1964116961,worry,TinkerGem,Sunburnt  Gutted! Hope it's faded by tmw!,1
1964118823,relief,jdooty,"poor me, JUST going to nap",11
1964120445,surprise,nNoela,@TwiSuperfan what?!?! OMG!!! I can't view this on my iPhone!!,12
1964123511,worry,LaChicaPreciosa,Ouuchh! I hurt my index finger!! ahhhh,1
1964125826,worry,PrettyPistachio,Really struggling with my packaging design,13
1964127614,sadness,alythe,"@leathermartini Awwwh.    Sorry!  We'll be glad when you're closer to us, though!",10
1964139665,sadness,carolyninaus,Holidays are now over - not fair!!,11
1964141570,sadness,disney_lilo,@johnhensel hate u....  I have 2 wait one week to see it cuz here (Puerto Rico) is still coming soon....,
1964143774,happiness,stevegarufi,@AboutLittleRock Wow. @mhenslee is constantly ranting about his love for Genghis Grill too. Never been there; not here in Colorado.,9
1964145679,empty,teegirly,went to the dmv today.....some things never change,9
1964147725,sadness,ConnorGreen,everyones just set to &quot;Away&quot; on msn.. nobody to talk to :\,11
1964150267,fun,12gaBrowningGal,"@rickblanton Not married any more! Silly man! That was done long ago, you do read my tweets! Barely escaped w/out paying him alimony!",
1964152263,worry,Love_TreySongz,deff workin this weekened,9
1964155762,anger,KellieBean7,My throat is on fire,11
1964157570,neutral,Jovi_Jonas,Its so obvious Holly will go thru on the public vote straight away.. SOOO obvious.  Then Aidan and Greg for judges but neither should go,1
1964159995,neutral,LegendaryWriter,@WeAreBrave  not,9
1964162846,sadness,ellenfitz,"@DirtLawyer Re: SWA &amp; Pets - Good news for owners, bad news for people w/ allergies who needed to fly for less $$. Sad for many I know.",11
1964204601,worry,rasmoses,"@MightyJunebugg nooo... as a font connoisseur i can totally relate dude, my heart goes out to you",10
1964206804,worry,tannwick,@HoptonHouseBnB I know - no probs. The driving bit always gets to me this time of the ac. year  Which bit of sea are you going to? Aber?,9
1964209801,boredom,teribabyy,@ericmaglio1 i have no phone  whatchu doing tonight sucka. no dane cook she sold the tickets. lamee.,1
1964212128,neutral,travisking,@mcraddictal,9
1964214720,worry,anticipating,"@ausaudriel no money atm, plus I did that trial so I don't know if it would let me play without buying that new exp",9
1964217768,neutral,malloryhawk,@Blo0dsta1ned i know my mom is going up there monday with me to get it changed. i'm so upset,1
1964220909,hate,pixonu,Damn it. Totally gutted I decided not to go out tonight. Roni Size is DJing,1
1964223157,worry,JeffreyNYC,@xXHAZELXx Don't think you would be happy if you were...,
1964225710,hate,21seant,I went over the limit for actions per hour for twitter clients.  i hate that limit.,7
1964228324,hate,sarahbeery,swoobs and swass.... why the hell is air not on TODAY when I am packing  blech,1
1964230886,worry,AdamRou,@vicenzo2009 No star replies to me,13
1964232548,love,xCarlyy,"@Jonasbrothers my favorite song is 'Im standing here but you dont see me, i'd give it all for that to change' i dont know what its called",12
1964240048,hate,DbbyInDaLoop,@MissNikkiC I kno I kknow ... sigh... been on. but it sux,1
1964244100,sadness,Loois9,Omg what is up with parents today !  I've been fighting with mine,1
1964246823,fun,marauder_bex,So aparently my Out of Sight album sampler cd only has the video on it,2
1964248129,worry,grjtsingh,Club day at school &amp; I can't go b/c I hurt myself during school by trippin over some1's backpack.,11
1964250109,worry,jamiefishback,"@cartermason bummer, bro, sorry to hear that",1
1964251928,worry,mooreal5,@LaurenConrad when I tried to go to her's I got this message &quot;That page doesn't exist! &quot;,2
1964287396,sadness,BrenGeiger,I am sitting at work watching the clock.  It isn't moving fast enough.,2
1964288918,worry,maria160992,my eyes hurts..,11
1964291086,happiness,EllaJayeBee,@aaronstewart try 5 5-drawer horizontal cabinets full of non-digital fun. The SEC &amp; FINRA make my job so joyful. Can't hire temps either,1
1964293053,worry,quornyum,"@Jennifalconer I don't know if I can bear to watch Hollie tommorrow night,it's a bit hard to take seeing the state she gets herself into",11
1964296304,neutral,Mightyxtra,@QuindaS  your right.... How was your trip,9
1964299372,fun,alexnicoleperry,i am SOOO mad...yesterday and today...SUCKED!!!so much!,1
1964302112,worry,EmmyinVegas,I am trying to upload my background from twitbacks. its not working,13
1964318965,hate,alexnicoleperry,school and the guy i like was talking to the girl i cant stand at all!!  ppl are just sooo...ughhhh!!,1
1964320552,sadness,janellemarie5,Sick at home and so bored  I want to get better already so I can enjoy being a college grad!,2
1964324590,happiness,lizzischerf,gotta go twitterers (?) my stupid sister wants to go on facebook  oging to montreal 2morrow so i wont be on for a while! bye!! XoXox &lt;33,5
1964326038,relief,richardjluna,http://twitpic.com/67hw5 - Session almost over,10
1964327024,sadness,rose_sama,woo hoo its friday!! ....wait.... i have to work at the cleaners tomorrow.,1
1964328066,sadness,GinaV622,I need to relocate to the west coast.. This weather here is killin me!!!,1
1964331624,worry,pb_bunni,Gees can this week get anymore horrible....now i cant go to spain,11
1964333615,neutral,HollywoodWill,@IfeBaby,9
1964365551,fun,HeIsWE,were playing at 7 @ club impact tomorrow! finally got shirts! woopity doo! i want a slurpeeee sooo bad right now,5
1964367335,sadness,nikkijaneuk,just cried all the way through the final episode of ER... and the 'previously on ER' documentary about it!,11
1964369741,worry,texanoutofwater,"@ProudKiwi missed you by 10 min, haha. went to sleep at 15 past, but had a major anxiety attack around 630 again. ugh.  boo",11
1964371640,worry,XPortugueseOreo,"wishes zak wuld trust me enough to give me bac my necklace  i want it back, but he thinks i'll cut with it..... http://plurk.com/p/x2qkb",11
1964372703,worry,stephi269,"I hate life at the mo, it sucks",7
1964374843,neutral,candyojeda,@ladyinurdreamz dude!!! wtf!! I text you this morning so that you can take care of me! so uncool..... it's confirmed... you hate me,1
1964376656,worry,JaxCC,"@prd3000 Also, I am technologically challenged and have a cell phone that only makes phone calls.  Can't #tweetb4Ueat",9
1964378506,worry,iammattstarkey,Computer is packed away. There goes my life. Right into a cardboard box.,11
1964379910,neutral,imjustnettie,@PerezHilton perez....... The YouTube video isn't working,2
1964381613,relief,teacherbrian,"Finally, I got my teaching load confusion cleared. I will teach 3 third year sections but with a catch.",9
1964384539,empty,Swoda11201,ya could hit me up on aim or here cause i am mad bored nuttin 2 do,
1964386880,worry,Lizzzieeee,"Dad asked me why I was sticking my tongue out while I was ironing, and I told him it was so I didn't burn my finger, as I burnt my finger",11
1964389267,sadness,livekuwaitiah,i am the only arabic girl who's online  every one is  a sleep ..,9
1964391059,worry,Buggin80s,@donnyosmond Were getting old Donny. I got one starting high school next yr and one going into the 7th. Where have the years gone?!,11
1964392536,neutral,TeamCyrus,@emzyjonas i know they r lol i hope she does she said she will,9
1964395818,neutral,Bytorsnowdog,@brigwyn someone came in when I was sleeping off my national passtime and turned me human,12
1964398363,sadness,hanscarter,@moonfrye Working extra hours...,13
1964448761,neutral,jdnorton,"not sure if I can use my Neko tix for Sunday night.  may be offering them to someone else, you'll all be the first to know if interested",9
1964450798,neutral,GucciLipgloss,@lipzs0juicy I was in the shower  sorrrrrryyy,12
1964452461,worry,ajlanghorn,"Sad that Gmail chat has died, so I can't help @natalidelconte",11
1964455435,hate,mjelaine,Sunburn hurts!,1
1964457814,worry,Littlebit323,@maraslj I miss you already   come visit me pleeeeease,6
1964459080,sadness,SonoranCellist,"Today is a sad day for Tucson: http://tr.im/mQ39 I shall miss the sour cream apple pie, fondue, and separate seating for groups with dogs",11
1964461887,neutral,farhanahmad,"Firefox again taking upwards of 600k of memory, time to restart ff",2
1964491796,worry,kaiser_wilhelm,@EidolonNight That's kinda sad. And they're poking me while they're at it. Huh.,11
1964493215,enthusiasm,JoshuaVilla,Back to Work,9
1964495455,sadness,angelfly72,"Messed on these   But I'm makin' it right! @taraellis19, @dontennant, @elikamahony Best Holy Day wishes to you all!",4
1964497638,sadness,Brig89,attempting to count the days till i return to canada...theres alot of them,13
1964499184,sadness,Queen_Penelope,i am braid free  i miss thee ... BLOND HERE I COME!!,5
1964502573,worry,tatty73,I hate how MS makes me feel. I can't control my legs 2nite &amp; am in too much pain - it's driving me crazy  Anyone else get those moments?!!,7
1964504025,worry,dhtothe3,"Why do i never get to see my paychecks? It's not fair, the second i get them they're gone!",1
1964531789,sadness,jreddaway,my little sister told me i have a double chin  aww,11
1964533889,worry,Nayla18,"My boyfriend just broke his wrist, now he might need surgery  im so nervous",13
1964535802,sadness,marklewis1963,I hate when a program freezes during installation.,7
1964539715,neutral,mariaeduardab,"@ddlovato today &quot;sonny with a chance&quot; came to brazil, i loved it!! you're amazing &lt;33 please reply",4
1964542594,sadness,msgirl24,i'm a little sad that school ended today i'm moving so i'm going to miss all my new friends from this year.    just got a hair cut,11
1964544037,neutral,JmeTheBabyMaker,@butterfly562 Not sure yet... they said we'll see,9
1964546186,worry,AnnieLovesDT,@Carolz_S I know McFly gonna be in Brazil  Say them hello!!!...I wanna be there,4
1964555470,sadness,AnthonyFloyd,@hummingbird604 @brendonjwilson @gregeh But @LeftCoastMama is right: This is like the Cape Breton coal mines but ++. No lessons learned.,9
1964557224,neutral,AnhHoang,@QueenM81 Nope,9
1964558435,neutral,savagemic,@FreelanceSw Why so expensive,1
1964560359,sadness,paulicv20,i'm kinda sad of being alone all the time i miss my brother  and my friends suck i mean no one has even called me in 2 weeks,11
1964561962,sadness,Hybrid911,"@emo_zaboo its ok, it just hurts abit i thought i was doing a good job... if i was rude to people i could understand...  x",11
1964563650,sadness,whitelilysoap,@eddyizm Do you not like turtles?,9
1964565742,worry,micsaund,Didn't realize Animal Kingdom closes so early at 5:00 today. Now I'm stick in the exit traffic,13
1964567530,worry,padacklesjjam,So jealous im not at asylum right now,1
1964575179,worry,paramoreroxx,@Ponyless soz i neva saw this message till now...if u add then delete me i cant see any messages uve left on my page,9
1964577180,neutral,ALJ2880,yeah me too.,9
1964578660,neutral,TheEmmaHamilton,@thisisryanross Ryaaaaaaaaaaaaan  http://bit.ly/SnjEn,12
1964580669,neutral,softer_softest,I'm completely exhausted thanks to yesterday.  Can I go home yet?,2
1964583491,boredom,Soph4Soph,"@thefunkyfairy hiya, hows your week been?? just tried to DM you but your not following!  x",9
1964586884,hate,njbartlett,@caniszczyk Agreed! Though Eclipse apps hinder collecting the heap dump by catching OOME. Had to muck about in JConsole,9
1964592011,neutral,MechaZain,Toy Story 3 trailer premiered with Up. I need my computer back.,9
1964594405,sadness,ChiBlackhawks,@julierubes I won't be at the game.  Found out too late.,9
1964595436,neutral,helenmarie7k,Wish I could go hear Mint Condition tommorow night,12
1964596687,sadness,Kgiirl,got to clean the bathroom today.,9
1964598277,sadness,Arhum,@honorsociety luvvv it- but one aquestion-why isn't there any full moon crazy tour date for toronto!?!?!?!!??!,12
1964600695,sadness,Annihilatian,"Is there a way I can sleep for the next 8 or 9 days? That way when I wake up, she'll have returned &amp; I wouldn't have missed her SO MUCH!",11
1964603818,sadness,carrotlove,I am so sick and tired of this on and off rain,2
1964617507,worry,david_rocks,i dont know what to do on my lame fridaay  maybe go out with my besties!!,5
1964618907,neutral,pinkemmz1995,ONE OF THE WORST DAYS OF MY LIFE.,1
1964623677,worry,Raingin,"@astropix Yeah I just accepted UBC's offer last night, but I dunno if I'll still make it in because I've been slacking off a lot lately.",13
1964624994,sadness,shereemcfly09,@DubarryMcfly really has anyone got through to the finals yet? yeah was it i was stuck in class for most of it  loveyoufletch xxxx,9
1964627519,sadness,saxychicka,Working 930a-730p today. 1.5 hour lunch..8.5 hours work. Overtime = good. The fact that I'm already dead tired = very bad.,13
1964629167,worry,Marii_annaax,have a biiig headache.,11
1964630557,sadness,IfUSeekSerena,ahh sore throat and tired. want to go back to bed. but have work,11
1964641078,worry,dannysmart,this darn cold just keeps getting worse  i bought some hayfever pills just to try out maybe i've had that all along,11
1964642146,hate,loserluigi,@thatdude356 someone hates me,11
1964644294,hate,sennydreadful,"I have to go clothes shopping tomorrow  I hate it, but I have a serious &quot;clothes falling apart&quot; situation here.",7
1964645534,enthusiasm,RedBerryCrochet,"Looks like rain again  Oh well, it will give me a chance to work on a new crochet pattern I have in the works.",9
1964647413,love,sexieblacc,@princess4lyfe I hear you. I can't think of a layout either.  lol I've been trying for i dont know how long.,9
1964649183,neutral,meljq21,@kaydence02 we r the lost troopers. But I want to know,9
1964651294,love,GiniLovesJonas,"@InLoveWithJonas Hey, I made us a house on the Sims! Oh and you have like a perfect balance and i'm always lacking stuff like fun etc!",8
1964660672,anger,ChasityBelt,"And you could have it all, my empire of dirt! I'm in a&amp;e with dad I'm freezing fully shivering Every1 else is warm  no fones allowed ffs!",11
1964663663,neutral,mblaa,"@grouptweet Great service, but I find the time lag from time of posting to appearance on Twitter to be a small downer",9
1964665447,sadness,katiecamie,I just spent 45 minutes at the book store. I only bought one book.,9
1964667705,love,MHonc,Cause these stupid people dont have my phone and my tummy herts,
1964670365,worry,bridewithbroom,Problem with my must do list is: once I write it I usually forget where I've placed it...1st thing on my to do list--find my to do list,9
1964672175,worry,tmorton91877,"@iamhuntersmith yep, probably will be... wish you had let me know you were interested... had extra corporate chalet tix and let them go",9
1964677064,worry,SharonSmiles,Where did everyone go?? boo got no-one to twitter on to now  Wonder if I can con some innocent un-suspecting people into talking to me??,
1964680220,neutral,grim_n_blue,iPod touch = brick.,1
1964682587,worry,cassiebabycakes,@HalfDeadPrince i always wants those.. but i would look really dumb!,9
1964685578,sadness,georgia_xoxo,"@SophieChadwick no i didnt! i couldnt get to liverpool today, of all days!  did you?",9
1964687776,worry,MKCOL,@RobbieBarnes weaned myself off it,9
1964689689,worry,lisaeaster,my day is starting at 2:38pm. woops  work in less than 3 hours...,9
1964691674,worry,LunaTriste,I need a haircut. I should not be able to pull my hair into a ponytail.,9
1964698461,worry,VikngEyez182,It appears I'm going home tomorrow...and it's not a good thing...,11
1964700908,worry,LadyDenDen,"@JennaVonTweet Ohhh french tip! My fave, my nails aren't long enough yet tho  Ill ask the manicurist",5
1964703792,neutral,Sims_Galore,awww  Lukes been evicted from the Quiz,11
1964705712,surprise,ninnoart,@RealJessicaAlba Is it true there won't be any Fantastic 4 sequels?  I wished they introduced a Franklin Richards character... will they?,9
1964708004,hate,sexidance,@BitterTea ugh but they are so unattractive! u might as well drink from a regular glass. i really dont like them,
1964710454,relief,QuelaRenee,@DAEONE haha wtf is that! You don't want me to leave,5
1964712550,sadness,jaimeleigh77,bout to take a shower.... a cold shower,1
1964722705,empty,sarahroseee,"nothing much, just chattin, and textn. you noe me; gosh i wanted to go see UP and Drag me to hell, but no one will go with me.",9
1964725291,neutral,RellRellBEP,@RedxRojo naw idk what ur talkin about,9
1964726998,sadness,xxviccytoriaxx,Har vondt i ryggen My back hurts,11
1964729249,hate,blackfaerie27,I think I've got invisible glass shards in my hands cause my fingers keep having painful pokey feelings,11
1964730582,empty,yamsta,Too warm!!!,1
1964732164,neutral,sharneebabes,is so bored,2
1964733411,sadness,DougieRAWR,with harry.. baked. love you cassie.. BUT YOU'RE NOT ONLINE!?,8
1964737764,relief,msawful,i say business ive only sold 2....and its not RL money  ...but its got me back into photoshop again,9
1964739732,worry,annemul,Dropped my lei off at the cemetary.,11
1964741993,sadness,inlovewithKU,@heritagesoftail Hahaha I miss Bradddd and all of the guys and KEITH.,5
1964744181,worry,suzytee,"google wave next, can't keep up with the 186 ways i can communicate with people now  what happened to good old fashioned letter writing?",2
1964747460,sadness,iamthatgirl4193,had a really weird night last night and misses her friends,11
1964750023,sadness,jonezy,OMFG my favourite jerk chicken place closed,1
1964751286,fun,ryanamstad,"@mileycyrus Miley!!! I Heard You Have Never Been To A Prom  I Would Have Invited You To Mine If I Knew, We Could Arrange Another One? x",5
1964761505,love,e_rupt,@ShaunCallahan wowzers! thanks! bang bang misses you on the dance floor,5
1964765612,empty,idreamofjeanny,"@saryros haha.. yes, i'm jealous! i don't have money to do all that!",5
1964766379,neutral,Moni_Austria,@nzbeks word......funeral....just had one 2day,11
1964768109,worry,harem143,@jennyboomboom83 I know how you feel Darian is in LA with Bam and I am missing him terribly. And I won't see him until Sunday.,11
1964769476,happiness,MyNameIsLaurrra,"@midsomerlover :O How comes you've seen it before we have  I'm so excited, I hope he gets a love interest soon, don't tell me if he does!",4
1964771640,sadness,Glotastick,Already misses the Dunhams.,11
1964773708,neutral,kennieotits,its raining in MD,9
1964781441,sadness,ChellBelle814,i feel like watching a disney movie...too bad we dont have a vcr anymore,9
1964784881,sadness,lovingyouiseasy,@llcooljew Poor dear. Your fellow busty mavens have been there.  What gym do you belong to? PEAC?,9
1964787811,empty,charlyrae,Maybe i won't go for a run .. i have no running shoes,9
1964789327,worry,hmdavid,@kterwin I keep trying to talk myself out of Australia by thinking of the jet lag  So far it isn't working... I still want to go!,4
1964793311,worry,LoserLisa,Why does Urban Outfitters taunt me with amazing clothing that's way too expensive.,1
1964801117,love,hoots51,I wish I had someone to enjoy a drink with outside on this beautiful evening. @lilracedevil we need to live closer to each other!,12
1964802153,neutral,nettybootay,wished I watched jon &amp; kate plus 8 on monday,9
1964805004,neutral,_thefabulousone,I have turned into a fast food whore,1
1964807404,worry,dannydymo,sore head..hope my girls ok,11
1964809418,surprise,Hauzmuzik,@portugepunk fun who did you go with??? Another park no invite!  LOL,5
1964811289,neutral,Cpt_Oblivious,My spellingis awful on twiiter,9
1964820920,worry,SongoftheOss,@ThisStarChild *uhum* try that again - unlike the pretty women on here I just don't look 21 any more,11
1964824302,sadness,saucyshanice,Everythings Sooo Messed Up!!!!!!! Life Sucks!!!!!!!!!!,1
1964827288,worry,ABlondAndATorch,"Uh oh, I am sunburned",11
1964829699,love,nanettegomez,@chicksnchickens and @momtv the Creative VADO's are out of stock at walmart.com (missed it)  but thanks for tweeting about it,9
1964831580,neutral,AshLuvsOhSnap,"@GracieAlbernaz I know told you, and it tells you last tweets and all.  Just can't get it to play music.  Have it set, but it won't play",13
1964833168,sadness,CallMe_Goddess,@Zo_E Aw. well im sorry you don't like July for those reasons,9
1964835397,sadness,TattedHairGuy,"Sad news, after a week in the hospital, My uncle past away today. R.I.P. Uncle Tony",11
1964839237,neutral,MissLeRoux,Back to work I go....,2
1964841255,worry,willminey,My dad and Joe Nugent drank nearly all the Ice Tea  i only have a bit left. quite miffed tbh,1
1964842721,surprise,ms_bbwliz,"Getting closer to logging in. My left hand is so swollen, I can't wear my wedding ring. I keep forgetting and worrying that I lost it.",13
1964844626,hate,openskymedia,"Just got a follow from @lindsey5054. Yep, it's spam. Damn twitter traffic machine.",1
1964847931,surprise,blakecrist,such a nice day and i'm gonna be stuck inside all night,11
1964850639,happiness,emilyewallace,@Tech_Animated thanks so much for everything you do!  i'm so sorry you're hurting,10
1964854224,love,witchyg,"@goodwin0904  hey, but you have gal pals here in Phoenix!!!",9
1964863653,neutral,GMayeshiro,No more chairs   http://twitpic.com/67mnz,9
1964865128,neutral,NoteRobot,(@SharonSmiles) Would appear not  note to self...change perfume!  What to do now..Hmm do I get the tarot cards out or not??,9
1964867828,worry,Chippewa29,"@binhog737 Sorry about the weather, hopefully you're not in the 2-3 hour wx delays here in BWI",9
1964871027,worry,funmacksta,no longer works at swiss chalet,9
1964872714,sadness,msjaiinc,hello..aint been tweetin all day cuz i had 2 switch things over 2 da new place. (exhausted and sick),11
1964873827,surprise,louise_hendy,"@Jason_Manford oh, i'm so sorry, i didn't know  hope you're well x",9
1964875279,neutral,jrider110,Tryin to figure out how to direct message and is gettin frustrated,1
1964883102,love,jordanwv,Greenville for the weekend for my best friends birthday and leaving way later than i wanted...,13
1964885337,worry,junko67,"whats wrong with you, my sweet laptop!!!!!!",1
1964887227,worry,jennytsang,"im getting really spotty and my spots ALWAYS scar... and NO its not because i pick them, even if i dont,they scar- FACT  my skin sucks",11
1964889698,happiness,MR_P1NK,"played a bit pool with my buddies....going to bed now, have to work tomorrow",9
1964891375,worry,Daone2nv619,Oh man now it's raining...seatbelt now buckled...thanks bates for wishing I have a blow out and flip and burn up,1
1964893295,neutral,love_fool,@livingoflove i wish i was still in my jams,2
1964894602,fun,SSPSoundz,@themaguire maybe one day I can be on your favorite producers list  lol,12
1964895811,sadness,JenniferxVIP,OMG. Today felt like the last day of school! it's horrible!,1
1964946438,neutral,jessmariee8,Going to work soon,13
1964948305,worry,xantus,@Direct2Dell  my mini 10 order is delayed again.  Can I call to add the TV tuner for $20 more??,13
1964950800,neutral,CARE18,New tattoo design = check.  Placement = no idea.,9
1964952736,sadness,pilotdrift,On the set of Chuck Bass' New York Palace Hotel. Too bad they weren't filming today.   http://twitpic.com/67nht,9
1964956257,sadness,xbeautifulmessx,@AnnaInTheHouse Dude I feel really bad but it doesn't work. I don't have a serial for it so it can't be used,11
1964957174,enthusiasm,VikkSyn,I want another shake from Ritas.Badly.,4
1964966006,neutral,MissyK3,@fresa80 I'd so be in Vegas but it's on our anniversary....  Cant get enough JK!!!,12
1964967900,neutral,delucalauren,but i thought 'summer hours' meant i was supposed to get to go home at 4.....,2
1964969902,worry,rayfaye08,i never though i'd be in this situation. i don't like it. at all.,1
1964971370,happiness,Olyamariee,"alright, so day was going well, but got home, and all my potato salad was gone",11
1964974515,happiness,Saintscrab,time for bed.....got some learning to do tomorrow with an early start  night night good people xxx,9
1964977066,worry,djSandgirl,has to go to sleep but is not sleepy at all!!,12
1964979006,worry,Kelliwnts2write,"OK, when will this post RNY girl learn; rich sugary food is a BAD idea! No more golden graham bars out of the vending machine. Bleck!",1
1964981297,love,jojoUK55,@toddmeg14 one day my hugs will come    *fingers still crossed*,12
1964983495,worry,twilightlover75,super bored on a friday night,2
1964986063,worry,rachaelleex3,Trying to find a foreign place in a foreign town  i have being lost,13
1964988114,sadness,yaninabelen21,yesterday i missed the live chat  internet was the problem ï¿½ï¿½,13
1964991272,hate,_AislinnTighee,@emboosh aw that sucks,11
1964992348,worry,MoCityPrincess,The balmain knockoffs in bebe make me sad.....I want the real deal...these shoes look cheapy cheapy.,11
1965009270,fun,zully_529,@kingivn Have fun amorsote even tho u forgot my bday,5
1965010124,neutral,Clarissa5692,off to work... off at 10:30....lammmeeee,2
1965011929,neutral,backformore,OMG... I just learned that the little girl who played Ducky in the very first Land Before Time movie was murdered at the age of 10. WTF?,1
1965012646,sadness,LBoogie5,Finally got my money. Too bad it goes to bills,9
1965014525,neutral,voidstuff,Aww When Love Is Gone is playing on shuffle,11
1965016870,love,NPBN,"@Kstricklen If I could, I'd send California sunshine your way.",6
1965018312,worry,skylarjordan,@OfficialBB  Will we be able to see clips/episodes on the C4 website from America?  Or will I languish reading the news stories again?,9
1965069095,worry,Swimmyone,@myrewyn oh no! Poor thing keep us posted.,11
1965070014,empty,samnewmo,Sitting in on a Friday Night Bored,2
1965072357,worry,DalekGirl93,This world makes me sad,11
1965075622,neutral,nessie_111,"300 updates  actually 13,527  lol",12
1965077764,worry,GryffindorGal87,"@Sarawkweird I think that's pretty awesome. I could quote LOTR:ROTK for one summer, but now I can't anymore.",9
1965079626,fun,britneebabe,I need to sleep for a whole day to recover from this birthday!! I'm getting so old!!,11
1965080900,worry,tinydeww,@phunybuny @iamtheplague Wow.  I hope he gets better... cancer can GTFO.,10
1965086422,relief,Andreafancinell,Ratings Army Wives  teary; Criminal Minds Yikes! Criminal Intent takes all sorts. real life news  horrifying ok me for bed nite all,11
1965087479,hate,xobarbaraannxo,Just when I thought albany couldn't any worse my ao's leave me,1
1965090524,hate,chanceler34,I hate waiting in lines,7
1965092563,worry,WooopJess,Not  looking forward to next   wednesday at all,11
1965095036,love,petite_jacqui,"@zanelowe I love wearing my hood too, even though in Portsmouth I usually get terrified looks from pensioners when i do",8
1965097888,sadness,tindle,"@TheMikeKelly Sorry Mike, was assuming it was music that was missing..I don't know then.. a mystery..",9
1965209769,relief,PMSLindy,"Browsing through the web. And expecting to see the PMS forum back up, but no luck",9
1965212473,sadness,drewcashmore,OFF TOPIC: missed both motorcades. The secret service tricked us all.  #bush #clinton,13
1965214241,sadness,Lucky_you33,@the_sandman_ @grave_wounds @hursty02 @samvoaden I miss you guys SO much  xx,6
1965216804,worry,MrsChrisBrown_1,av ad a realy gd day wiv Ciara Connolly at  park gate west kirby and new brighton.. fukin funny bt sunburnt.. luks like drivers arm,5
1965219081,happiness,rock_n_roll_,going to watch some tv now - crazy night out - up at 7am for work tomorrow  I'll live somehow! At least it means I finish early!,10
1965220469,surprise,TheSpencer,@lilyroseallen is it true you have a part in Neighbours?? I have been brought up watching that show..I wanna be on it,12
1965247915,sadness,OhShizzle,"@lulion07 i'm praying for you. Sorry to hear about your bro, man",10
1965249828,sadness,missmagiclion,i wish i was in Jonathon Ross' audience right now,4
1965251625,fun,Tiff_Tiff_Marie,I'm SO thinking about skippin out to NY in the morning. . . but all of my plans were for tonight  well . . . most of them anyway.,12
1965253335,sadness,CindyorShy,"And Jenny is so gorgeous --' PFFFF i love her style, i want her outfits",8
1965254817,worry,Nyiana,@DreamingMyth why not?,9
1965256467,surprise,pawcake2,Were at citibank I thought we were gonna go to grannys house but were no,11
1965258357,worry,kittensklaws,@ragavin  is there anything Brian or I can do?,9
1965260168,worry,staciehibino,@vanriper so how's the new gphone?! I guess I should have signed up to go to google io after all,9
1965265589,surprise,sickophantikmnd,@TheMrsH I saw an all red Audi on the highway. I sped uo to it hoping it was you. My loss,11
1965267641,happiness,kojecat,@donnyosmond Very excited as we have just booked tickets to Vegas (we live in the UK) can't believe the  price of the show tickets,4
1965269218,worry,davefleet,"@AdamSchwabe http://twitpic.com/67owu - Nice - I had tickets for tonight's game, but I'm staying home sick",11
1965272306,surprise,absbia777,@BefiBeez i just posted it like 5 mintues after you got off,9
1965274611,sadness,beckybena,@deviantlysweet so neat hearing U on kiddshow today wish I was there,4
1965277637,sadness,mattbeetar,Omg guys my internet has been down the whole day  It's still not working  I'll try fix 2m,13
1965285154,hate,jomama,I really hate it when someone calls themself your friend BUT you only hear from them when they want something from you  #friendfail,7
1965287586,empty,_jadal,Now I want ice cream but it's so expensive.,9
1965289478,sadness,dueter09,is watching &quot;Sicko&quot; and is utterly digusted with this country...,1
1965291727,hate,bearylove,@MirandaBuzz ahhhhh....... i hate math!!!!!!! right now we r doing something so hard that we just learned today......  lol,7
1965292830,neutral,awesomeann7,@sergio_mg03 idkkkk I haven't planned anything.. Work LOL,9
1965295175,worry,MrszCarter,@bowwow614 hey Bow when yu comin baxx 2 thaa 614 we miss yu hun  ...614 all day!!,9
1965296030,worry,sariesar88,Feeling like crap sucks.,11
